t,c_x,c_y
32470,9889.1220703125,10375.000000000044
32471,9889.1220703125,10381.944444444489
32472,9889.1220703125,10388.888888888934
32473,9889.1220703125,10395.83333333338
32474,9889.1220703125,10402.777777777825
32475,9889.1220703125,10409.72222222227
32476,9889.1220703125,10416.666666666715
32477,9889.1220703125,10423.61111111116
32478,9889.1220703125,10430.555555555606
32479,9889.1220703125,10437.500000000051
32480,9889.1220703125,10444.444444444496
32481,9889.1220703125,10451.388888888941
32482,9889.1220703125,10458.333333333387
32483,9889.1220703125,10465.277777777832
32484,9889.1220703125,10472.222222222277
32485,9889.1220703125,10479.166666666722
32486,9889.1220703125,10486.111111111168
32487,9889.1220703125,10493.055555555613
32488,9889.1220703125,10500.000000000058
32489,9889.1220703125,10506.944444444503
32490,9889.1220703125,10513.888888888949
32491,9889.1220703125,10520.833333333394
32492,9889.1220703125,10527.77777777784
32493,9889.1220703125,10534.722222222284
32494,9889.1220703125,10541.66666666673
32495,9889.1220703125,10548.611111111175
32496,9889.1220703125,10555.55555555562
32497,9889.1220703125,10562.500000000065
32498,9889.1220703125,10569.44444444451
32499,9889.1220703125,10576.388888888956
32500,9889.1220703125,10583.333333333401
32501,9889.1220703125,10590.277777777846
32502,9889.1220703125,10597.222222222292
32503,9889.1220703125,10604.166666666737
32504,9889.1220703125,10611.111111111182
32505,9889.1220703125,10618.055555555628
32506,9889.1220703125,10625.000000000073
32507,9889.1220703125,10631.944444444518
32508,9889.1220703125,10638.888888888963
32509,9889.1220703125,10645.833333333409
32510,9889.1220703125,10652.777777777854
32511,9889.1220703125,10659.722222222299
32512,9889.1220703125,10666.666666666744
32513,9889.1220703125,10673.61111111119
32514,9889.1220703125,10680.555555555635
32515,9889.1220703125,10687.50000000008
32516,9889.1220703125,10694.444444444525
32517,9889.1220703125,10701.38888888897
32518,9889.1220703125,10708.333333333416
32519,9889.1220703125,10715.277777777861
32520,9889.1220703125,10722.222222222306
32521,9889.1220703125,10729.166666666752
32522,9889.1220703125,10736.111111111197
32523,9889.1220703125,10743.055555555642
32524,9889.1220703125,10750.000000000087
32525,9889.1220703125,10756.944444444533
32526,9889.1220703125,10763.888888888978
32527,9889.1220703125,10770.833333333423
32528,9889.1220703125,10777.777777777868
32529,9889.1220703125,10784.722222222314
32530,9889.1220703125,10791.666666666759
32531,9889.1220703125,10798.611111111204
32532,9889.1220703125,10805.55555555565
32533,9889.1220703125,10812.500000000095
32534,9889.1220703125,10819.44444444454
32535,9889.1220703125,10826.388888888985
32536,9889.1220703125,10833.33333333343
32537,9889.1220703125,10840.277777777876
32538,9889.1220703125,10847.22222222232
32539,9889.1220703125,10854.166666666766
32540,9889.1220703125,10861.111111111211
32541,9889.1220703125,10868.055555555657
32542,9889.1220703125,10875.000000000102
32543,9889.1220703125,10881.944444444547
32544,9889.1220703125,10888.888888888992
32545,9889.1220703125,10895.833333333438
32546,9889.1220703125,10902.777777777883
32547,9889.1220703125,10909.722222222328
32548,9889.1220703125,10916.666666666773
32549,9889.1220703125,10923.611111111219
32550,9889.1220703125,10930.555555555664
32551,9889.1220703125,10937.50000000011
32552,9889.1220703125,10944.444444444554
32553,9889.1220703125,10951.388888889
32554,9889.1220703125,10958.333333333445
32555,9889.1220703125,10965.27777777789
32556,9889.1220703125,10972.222222222335
32557,9889.1220703125,10979.16666666678
32558,9889.1220703125,10986.111111111226
32559,9889.1220703125,10993.055555555671
32560,9889.1220703125,11000.000000000116
32561,9889.1220703125,11006.944444444562
32562,9889.1220703125,11013.888888889007
32563,9889.1220703125,11020.833333333452
32564,9889.1220703125,11027.777777777897
32565,9889.1220703125,11034.722222222343
32566,9889.1220703125,11041.666666666788
32567,9889.1220703125,11048.611111111233
32568,9889.1220703125,11055.555555555678
32569,9889.1220703125,11062.500000000124
32570,9889.1220703125,11069.444444444569
32571,9889.1220703125,11076.388888889014
32572,9889.1220703125,11083.33333333346
32573,9889.1220703125,11090.277777777905
32574,9889.1220703125,11097.22222222235
32575,9889.1220703125,11104.166666666795
32576,9889.1220703125,11111.11111111124
32577,9889.1220703125,11118.055555555686
32578,9889.1220703125,11125.000000000131
32579,9889.1220703125,11131.944444444576
32580,9889.1220703125,11138.888888889021
32581,9889.1220703125,11145.833333333467
32582,9889.1220703125,11152.777777777912
32583,9889.1220703125,11159.722222222357
32584,9889.1220703125,11166.666666666802
32585,9889.1220703125,11173.611111111248
32586,9889.1220703125,11180.555555555693
32587,9889.1220703125,11187.500000000138
32588,9889.1220703125,11194.444444444583
32589,9889.1220703125,11201.388888889029
32590,9889.1220703125,11208.333333333474
32591,9889.1220703125,11215.27777777792
32592,9889.1220703125,11222.222222222365
32593,9889.1220703125,11229.16666666681
32594,9889.1220703125,11236.111111111255
32595,9889.1220703125,11243.0555555557
32596,9889.1220703125,11250.000000000146
32597,9889.1220703125,11256.94444444459
32598,9889.1220703125,11263.888888889036
32599,9889.1220703125,11270.833333333481
32600,9889.1220703125,11277.777777777927
32601,9889.1220703125,11284.722222222372
32602,9889.1220703125,11291.666666666817
32603,9889.1220703125,11298.611111111262
32604,9889.1220703125,11305.555555555708
32605,9889.1220703125,11312.500000000153
32606,9889.1220703125,11319.444444444598
32607,9889.1220703125,11326.388888889043
32608,9889.1220703125,11333.333333333489
32609,9889.1220703125,11340.277777777934
32610,9889.1220703125,11347.222222222379
32611,9889.1220703125,11354.166666666824
32612,9889.1220703125,11361.11111111127
32613,9889.1220703125,11368.055555555715
32614,9889.1220703125,11375.00000000016
32615,9889.1220703125,11381.944444444605
32616,9889.1220703125,11388.88888888905
32617,9889.1220703125,11395.833333333496
32618,9889.1220703125,11402.777777777941
32619,9889.1220703125,11409.722222222386
32620,9889.1220703125,11416.666666666832
32621,9889.1220703125,11423.611111111277
32622,9889.1220703125,11430.555555555722
32623,9889.1220703125,11437.500000000167
32624,9889.1220703125,11444.444444444613
32625,9889.1220703125,11451.388888889058
32626,9889.1220703125,11458.333333333503
32627,9889.1220703125,11465.277777777948
32628,9889.1220703125,11472.222222222394
32629,9889.1220703125,11479.166666666839
32630,9889.1220703125,11486.111111111284
32631,9889.1220703125,11493.05555555573
32632,9889.1220703125,11500.000000000175
32633,9889.1220703125,11506.94444444462
32634,9889.1220703125,11513.888888889065
32635,9889.1220703125,11520.83333333351
32636,9889.1220703125,11527.777777777956
32637,9889.1220703125,11534.7222222224
32638,9889.1220703125,11541.666666666846
32639,9889.1220703125,11548.611111111291
32640,9889.1220703125,11555.555555555737
32641,9889.1220703125,11562.500000000182
32642,9889.1220703125,11569.444444444627
32643,9889.1220703125,11576.388888889072
32644,9889.1220703125,11583.333333333518
32645,9889.1220703125,11590.277777777963
32646,9889.1220703125,11597.222222222408
32647,9889.1220703125,11604.166666666853
32648,9889.1220703125,11611.111111111299
32649,9889.1220703125,11618.055555555744
32650,9889.1220703125,11625.00000000019
32651,9889.1220703125,11631.944444444634
32652,9889.1220703125,11638.88888888908
32653,9889.1220703125,11645.833333333525
32654,9889.1220703125,11652.77777777797
32655,9889.1220703125,11659.722222222415
32656,9889.1220703125,11666.66666666686
32657,9889.1220703125,11673.611111111306
32658,9889.1220703125,11680.555555555751
32659,9889.1220703125,11687.500000000196
32660,9889.1220703125,11694.444444444642
32661,9889.1220703125,11701.388888889087
32662,9889.1220703125,11708.333333333532
32663,9889.1220703125,11715.277777777977
32664,9889.1220703125,11722.222222222423
32665,9889.1220703125,11729.166666666868
32666,9889.1220703125,11736.111111111313
32667,9889.1220703125,11743.055555555758
32668,9889.1220703125,11750.000000000204
32669,9889.1220703125,11756.944444444649
32670,9889.1220703125,11763.888888889094
32671,9889.1220703125,11770.83333333354
32672,9889.1220703125,11777.777777777985
32673,9889.1220703125,11784.72222222243
32674,9889.1220703125,11791.666666666875
32675,9889.1220703125,11798.61111111132
32676,9889.1220703125,11805.555555555766
32677,9889.1220703125,11812.500000000211
32678,9889.1220703125,11819.444444444656
32679,9889.1220703125,11826.388888889102
32680,9889.1220703125,11833.333333333547
32681,9889.1220703125,11840.277777777992
32682,9889.1220703125,11847.222222222437
32683,9889.1220703125,11854.166666666883
32684,9889.1220703125,11861.111111111328
32685,9889.1220703125,11868.055555555773
32686,9889.1220703125,11875.000000000218
32687,9889.1220703125,11881.944444444664
32688,9889.1220703125,11888.888888889109
32689,9889.1220703125,11895.833333333554
32690,9889.1220703125,11902.777777778
32691,9889.1220703125,11909.722222222445
32692,9889.1220703125,11916.66666666689
32693,9889.1220703125,11923.611111111335
32694,9889.1220703125,11930.55555555578
32695,9889.1220703125,11937.500000000226
32696,9889.1220703125,11944.44444444467
32697,9889.1220703125,11951.388888889116
32698,9889.1220703125,11958.333333333561
32699,9889.1220703125,11965.277777778007
32700,9889.1220703125,11972.222222222452
32701,9889.1220703125,11979.166666666897
32702,9889.1220703125,11986.111111111342
32703,9889.1220703125,11993.055555555788
32704,9889.1220703125,12000.000000000233
32705,9889.1220703125,12006.944444444678
32706,9889.1220703125,12013.888888889123
32707,9889.1220703125,12020.833333333569
32708,9889.1220703125,12027.777777778014
32709,9889.1220703125,12034.72222222246
32710,9889.1220703125,12041.666666666904
32711,9889.1220703125,12048.61111111135
32712,9889.1220703125,12055.555555555795
32713,9889.1220703125,12062.50000000024
32714,9889.1220703125,12069.444444444685
32715,9889.1220703125,12076.38888888913
32716,9889.1220703125,12083.333333333576
32717,9889.1220703125,12090.277777778021
32718,9889.1220703125,12097.222222222466
32719,9889.1220703125,12104.166666666912
32720,9889.1220703125,12111.111111111357
32721,9889.1220703125,12118.055555555802
32722,9889.1220703125,12125.000000000247
32723,9889.1220703125,12131.944444444693
32724,9889.1220703125,12138.888888889138
32725,9889.1220703125,12145.833333333583
32726,9889.1220703125,12152.777777778028
32727,9889.1220703125,12159.722222222474
32728,9889.1220703125,12166.666666666919
32729,9889.1220703125,12173.611111111364
32730,9889.1220703125,12180.55555555581
32731,9889.1220703125,12187.500000000255
32732,9889.1220703125,12194.4444444447
32733,9889.1220703125,12201.388888889145
32734,9889.1220703125,12208.33333333359
32735,9889.1220703125,12215.277777778036
32736,9889.1220703125,12222.222222222481
32737,9889.1220703125,12229.166666666926
32738,9889.1220703125,12236.111111111371
32739,9889.1220703125,12243.055555555817
32740,9889.1220703125,12250.000000000262
32741,9889.1220703125,12256.944444444707
32742,9889.1220703125,12263.888888889152
32743,9889.1220703125,12270.833333333598
32744,9889.1220703125,12277.777777778043
32745,9889.1220703125,12284.722222222488
32746,9889.1220703125,12291.666666666933
32747,9889.1220703125,12298.611111111379
32748,9889.1220703125,12305.555555555824
32749,9889.1220703125,12312.50000000027
32750,9889.1220703125,12319.444444444714
32751,9889.1220703125,12326.38888888916
32752,9889.1220703125,12333.333333333605
32753,9889.1220703125,12340.27777777805
32754,9889.1220703125,12347.222222222495
32755,9889.1220703125,12354.16666666694
32756,9889.1220703125,12361.111111111386
32757,9889.1220703125,12368.055555555831
32758,9889.1220703125,12375.000000000276
32759,9889.1220703125,12381.944444444722
32760,9889.1220703125,12388.888888889167
32761,9889.1220703125,12395.833333333612
32762,9889.1220703125,12402.777777778057
32763,9889.1220703125,12409.722222222503
32764,9889.1220703125,12416.666666666948
32765,9889.1220703125,12423.611111111393
32766,9889.1220703125,12430.555555555839
32767,9889.1220703125,12437.500000000284
32768,9889.1220703125,12444.444444444729
32769,9889.1220703125,12451.388888889174
32770,9889.1220703125,12458.33333333362
32771,9889.1220703125,12465.277777778065
32772,9889.1220703125,12472.22222222251
32773,9889.1220703125,12479.166666666955
32774,9889.1220703125,12486.1111111114
32775,9889.1220703125,12493.055555555846
32776,9889.1220703125,12500.000000000291
32777,9889.1220703125,12506.944444444736
32778,9889.1220703125,12513.888888889182
32779,9889.1220703125,12520.833333333627
32780,9889.1220703125,12527.777777778072
32781,9889.1220703125,12534.722222222517
32782,9889.1220703125,12541.666666666963
32783,9889.1220703125,12548.611111111408
32784,9889.1220703125,12555.555555555853
32785,9889.1220703125,12562.500000000298
32786,9889.1220703125,12569.444444444744
32787,9889.1220703125,12576.388888889189
32788,9889.1220703125,12583.333333333634
32789,9889.1220703125,12590.27777777808
32790,9889.1220703125,12597.222222222525
32791,9889.1220703125,12604.16666666697
32792,9889.1220703125,12611.111111111415
32793,9889.1220703125,12618.05555555586
32794,9889.1220703125,12625.000000000306
32795,9889.1220703125,12631.94444444475
32796,9889.1220703125,12638.888888889196
32797,9889.1220703125,12645.833333333641
32798,9889.1220703125,12652.777777778087
32799,9889.1220703125,12659.722222222532
32800,9889.1220703125,12666.666666666977
32801,9889.1220703125,12673.611111111422
32802,9889.1220703125,12680.555555555868
32803,9889.1220703125,12687.500000000313
32804,9889.1220703125,12694.444444444758
32805,9889.1220703125,12701.388888889203
32806,9889.1220703125,12708.333333333649
32807,9889.1220703125,12715.277777778094
32808,9889.1220703125,12722.22222222254
32809,9889.1220703125,12729.166666666984
32810,9889.1220703125,12736.11111111143
32811,9889.1220703125,12743.055555555875
32812,9889.1220703125,12750.00000000032
32813,9889.1220703125,12756.944444444765
32814,9889.1220703125,12763.88888888921
32815,9889.1220703125,12770.833333333656
32816,9889.1220703125,12777.777777778101
32817,9889.1220703125,12784.722222222546
32818,9889.1220703125,12791.666666666992
32819,9889.1220703125,12798.611111111437
32820,9889.1220703125,12805.555555555882
32821,9889.1220703125,12812.500000000327
32822,9889.1220703125,12819.444444444773
32823,9889.1220703125,12826.388888889218
32824,9889.1220703125,12833.333333333663
32825,9889.1220703125,12840.277777778108
32826,9889.1220703125,12847.222222222554
32827,9889.1220703125,12854.166666666999
32828,9889.1220703125,12861.111111111444
32829,9889.1220703125,12868.05555555589
32830,9889.1220703125,12875.000000000335
32831,9889.1220703125,12881.94444444478
32832,9889.1220703125,12888.888888889225
32833,9889.1220703125,12895.83333333367
32834,9889.1220703125,12902.777777778116
32835,9889.1220703125,12909.722222222561
32836,9889.1220703125,12916.666666667006
32837,9889.1220703125,12923.611111111451
32838,9889.1220703125,12930.555555555897
32839,9889.1220703125,12937.500000000342
32840,9889.1220703125,12944.444444444787
32841,9889.1220703125,12951.388888889232
32842,9889.1220703125,12958.333333333678
32843,9889.1220703125,12965.277777778123
32844,9889.1220703125,12972.222222222568
32845,9889.1220703125,12979.166666667013
32846,9889.1220703125,12986.111111111459
32847,9889.1220703125,12993.055555555904
32848,9889.1220703125,13000.00000000035
32849,9889.1220703125,13006.944444444794
32850,9889.1220703125,13013.88888888924
32851,9889.1220703125,13020.833333333685
32852,9889.1220703125,13027.77777777813
32853,9889.1220703125,13034.722222222576
32854,9889.1220703125,13041.66666666702
32855,9889.1220703125,13048.611111111466
32856,9889.1220703125,13055.555555555911
32857,9889.1220703125,13062.500000000357
32858,9889.1220703125,13069.444444444802
32859,9889.1220703125,13076.388888889247
32860,9889.1220703125,13083.333333333692
32861,9889.1220703125,13090.277777778138
32862,9889.1220703125,13097.222222222583
32863,9889.1220703125,13104.166666667028
32864,9889.1220703125,13111.111111111473
32865,9889.1220703125,13118.055555555919
32866,9889.1220703125,13125.000000000364
32867,9889.1220703125,13131.944444444809
32868,9889.1220703125,13138.888888889254
32869,9889.1220703125,13145.8333333337
32870,9889.1220703125,13152.777777778145
32871,9889.1220703125,13159.72222222259
32872,9889.1220703125,13166.666666667035
32873,9889.1220703125,13173.61111111148
32874,9889.1220703125,13180.555555555926
32875,9889.1220703125,13187.500000000371
32876,9889.1220703125,13194.444444444816
32877,9889.1220703125,13201.388888889262
32878,9889.1220703125,13208.333333333707
32879,9889.1220703125,13215.277777778152
32880,9889.1220703125,13222.222222222597
32881,9889.1220703125,13229.166666667043
32882,9889.1220703125,13236.111111111488
32883,9889.1220703125,13243.055555555933
32884,9889.1220703125,13250.000000000378
32885,9889.1220703125,13256.944444444824
32886,9889.1220703125,13263.888888889269
32887,9889.1220703125,13270.833333333714
32888,9889.1220703125,13277.77777777816
32889,9889.1220703125,13284.722222222605
32890,9889.1220703125,13291.66666666705
32891,9889.1220703125,13298.611111111495
32892,9889.1220703125,13305.55555555594
32893,9889.1220703125,13312.500000000386
32894,9889.1220703125,13319.44444444483
32895,9889.1220703125,13326.388888889276
32896,9889.1220703125,13333.333333333721
32897,9889.1220703125,13340.277777778167
32898,9889.1220703125,13347.222222222612
32899,9889.1220703125,13354.166666667057
32900,9889.1220703125,13361.111111111502
32901,9889.1220703125,13368.055555555948
32902,9889.1220703125,13375.000000000393
32903,9889.1220703125,13381.944444444838
32904,9889.1220703125,13388.888888889283
32905,9889.1220703125,13395.833333333729
32906,9889.1220703125,13402.777777778174
32907,9889.1220703125,13409.72222222262
32908,9889.1220703125,13416.666666667064
32909,9889.1220703125,13423.61111111151
32910,9889.1220703125,13430.555555555955
32911,9889.1220703125,13437.5000000004
32912,9889.1220703125,13444.444444444845
32913,9889.1220703125,13451.38888888929
32914,9889.1220703125,13458.333333333736
32915,9889.1220703125,13465.277777778181
32916,9889.1220703125,13472.222222222626
32917,9889.1220703125,13479.166666667072
32918,9889.1220703125,13486.111111111517
32919,9889.1220703125,13493.055555555962
32920,9889.1220703125,13500.000000000407
32921,9889.1220703125,13506.944444444853
32922,9889.1220703125,13513.888888889298
32923,9889.1220703125,13520.833333333743
32924,9889.1220703125,13527.777777778188
32925,9889.1220703125,13534.722222222634
32926,9889.1220703125,13541.666666667079
32927,9889.1220703125,13548.611111111524
32928,9889.1220703125,13555.55555555597
32929,9889.1220703125,13562.500000000415
32930,9889.1220703125,13569.44444444486
32931,9889.1220703125,13576.388888889305
32932,9889.1220703125,13583.33333333375
32933,9889.1220703125,13590.277777778196
32934,9889.1220703125,13597.222222222641
32935,9889.1220703125,13604.166666667086
32936,9889.1220703125,13611.111111111531
32937,9889.1220703125,13618.055555555977
32938,9889.1220703125,13625.000000000422
32939,9889.1220703125,13631.944444444867
32940,9889.1220703125,13638.888888889313
32941,9889.1220703125,13645.833333333758
32942,9889.1220703125,13652.777777778203
32943,9889.1220703125,13659.722222222648
32944,9889.1220703125,13666.666666667094
32945,9889.1220703125,13673.611111111539
32946,9889.1220703125,13680.555555555984
32947,9889.1220703125,13687.50000000043
32948,9889.1220703125,13694.444444444875
32949,9889.1220703125,13701.38888888932
32950,9889.1220703125,13708.333333333765
32951,9889.1220703125,13715.27777777821
32952,9889.1220703125,13722.222222222656
32953,9889.1220703125,13729.1666666671
32954,9889.1220703125,13736.111111111546
32955,9889.1220703125,13743.055555555991
32956,9889.1220703125,13750.000000000437
32957,9889.1220703125,13756.944444444882
32958,9889.1220703125,13763.888888889327
32959,9889.1220703125,13770.833333333772
32960,9889.1220703125,13777.777777778218
32961,9889.1220703125,13784.722222222663
32962,9889.1220703125,13791.666666667108
32963,9889.1220703125,13798.611111111553
32964,9889.1220703125,13805.555555555999
32965,9889.1220703125,13812.500000000444
32966,9889.1220703125,13819.444444444889
32967,9889.1220703125,13826.388888889334
32968,9889.1220703125,13833.33333333378
32969,9889.1220703125,13840.277777778225
32970,9889.1220703125,13847.22222222267
32971,9889.1220703125,13854.166666667115
32972,9889.1220703125,13861.11111111156
32973,9889.1220703125,13868.055555556006
32974,9889.1220703125,13875.000000000451
32975,9889.1220703125,13881.944444444896
32976,9889.1220703125,13888.888888889342
32977,9889.1220703125,13895.833333333787
32978,9889.1220703125,13902.777777778232
32979,9889.1220703125,13909.722222222677
32980,9889.1220703125,13916.666666667123
32981,9889.1220703125,13923.611111111568
32982,9889.1220703125,13930.555555556013
32983,9889.1220703125,13937.500000000458
32984,9889.1220703125,13944.444444444904
32985,9889.1220703125,13951.388888889349
32986,9889.1220703125,13958.333333333794
32987,9889.1220703125,13965.27777777824
32988,9889.1220703125,13972.222222222685
32989,9889.1220703125,13979.16666666713
32990,9889.1220703125,13986.111111111575
32991,9889.1220703125,13993.05555555602
32992,9889.1220703125,14000.000000000466
32993,9889.1220703125,14006.944444444911
32994,9889.1220703125,14013.888888889356
32995,9889.1220703125,14020.833333333801
32996,9889.1220703125,14027.777777778247
32997,9889.1220703125,14034.722222222692
32998,9889.1220703125,14041.666666667137
32999,9889.1220703125,14048.611111111582
33000,9889.1220703125,14055.555555556028
33001,9889.1220703125,14062.500000000473
33002,9889.1220703125,14069.444444444918
33003,9889.1220703125,14076.388888889363
33004,9889.1220703125,14083.333333333809
33005,9889.1220703125,14090.277777778254
33006,9889.1220703125,14097.2222222227
33007,9889.1220703125,14104.166666667144
33008,9889.1220703125,14111.11111111159
33009,9889.1220703125,14118.055555556035
33010,9889.1220703125,14125.00000000048
33011,9889.1220703125,14131.944444444925
33012,9889.1220703125,14138.88888888937
33013,9889.1220703125,14145.833333333816
33014,9889.1220703125,14152.777777778261
33015,9889.1220703125,14159.722222222706
33016,9889.1220703125,14166.666666667152
33017,9889.1220703125,14173.611111111597
33018,9889.1220703125,14180.555555556042
33019,9889.1220703125,14187.500000000487
33020,9889.1220703125,14194.444444444933
33021,9889.1220703125,14201.388888889378
33022,9889.1220703125,14208.333333333823
33023,9889.1220703125,14215.277777778269
33024,9889.1220703125,14222.222222222714
33025,9889.1220703125,14229.166666667159
33026,9889.1220703125,14236.111111111604
33027,9889.1220703125,14243.05555555605
33028,9889.1220703125,14250.000000000495
33029,9889.1220703125,14256.94444444494
33030,9889.1220703125,14263.888888889385
33031,9889.1220703125,14270.83333333383
33032,9889.1220703125,14277.777777778276
33033,9889.1220703125,14284.722222222721
33034,9889.1220703125,14291.666666667166
33035,9889.1220703125,14298.611111111612
33036,9889.1220703125,14305.555555556057
33037,9889.1220703125,14312.500000000502
33038,9889.1220703125,14319.444444444947
33039,9889.1220703125,14326.388888889393
33040,9889.1220703125,14333.333333333838
33041,9889.1220703125,14340.277777778283
33042,9889.1220703125,14347.222222222728
33043,9889.1220703125,14354.166666667174
33044,9889.1220703125,14361.111111111619
33045,9889.1220703125,14368.055555556064
33046,9889.1220703125,14375.00000000051
33047,9889.1220703125,14381.944444444955
33048,9889.1220703125,14388.8888888894
33049,9889.1220703125,14395.833333333845
33050,9889.1220703125,14402.77777777829
33051,9889.1220703125,14409.722222222736
33052,9889.1220703125,14416.66666666718
33053,9889.1220703125,14423.611111111626
33054,9889.1220703125,14430.555555556071
33055,9889.1220703125,14437.500000000517
33056,9889.1220703125,14444.444444444962
33057,9889.1220703125,14451.388888889407
33058,9889.1220703125,14458.333333333852
33059,9889.1220703125,14465.277777778298
33060,9889.1220703125,14472.222222222743
33061,9889.1220703125,14479.166666667188
33062,9889.1220703125,14486.111111111633
33063,9889.1220703125,14493.055555556079
33064,9889.1220703125,14500.000000000524
33065,9889.1220703125,14506.94444444497
33066,9889.1220703125,14513.888888889414
33067,9889.1220703125,14520.83333333386
33068,9889.1220703125,14527.777777778305
33069,9889.1220703125,14534.72222222275
33070,9889.1220703125,14541.666666667195
33071,9889.1220703125,14548.61111111164
33072,9889.1220703125,14555.555555556086
33073,9889.1220703125,14562.500000000531
33074,9889.1220703125,14569.444444444976
33075,9889.1220703125,14576.388888889422
33076,9889.1220703125,14583.333333333867
33077,9889.1220703125,14590.277777778312
33078,9889.1220703125,14597.222222222757
33079,9889.1220703125,14604.166666667203
33080,9889.1220703125,14611.111111111648
33081,9889.1220703125,14618.055555556093
33082,9889.1220703125,14625.000000000538
33083,9889.1220703125,14631.944444444984
33084,9889.1220703125,14638.888888889429
33085,9889.1220703125,14645.833333333874
33086,9889.1220703125,14652.77777777832
33087,9889.1220703125,14659.722222222765
33088,9889.1220703125,14666.66666666721
33089,9889.1220703125,14673.611111111655
33090,9889.1220703125,14680.5555555561
33091,9889.1220703125,14687.500000000546
33092,9889.1220703125,14694.444444444991
33093,9889.1220703125,14701.388888889436
33094,9889.1220703125,14708.333333333881
33095,9889.1220703125,14715.277777778327
33096,9889.1220703125,14722.222222222772
33097,9889.1220703125,14729.166666667217
33098,9889.1220703125,14736.111111111662
33099,9889.1220703125,14743.055555556108
33100,9889.1220703125,14750.000000000553
33101,9889.1220703125,14756.944444444998
33102,9889.1220703125,14763.888888889443
33103,9889.1220703125,14770.833333333889
33104,9889.1220703125,14777.777777778334
33105,9889.1220703125,14784.72222222278
33106,9889.1220703125,14791.666666667224
33107,9889.1220703125,14798.61111111167
33108,9889.1220703125,14805.555555556115
33109,9889.1220703125,14812.50000000056
33110,9889.1220703125,14819.444444445006
33111,9889.1220703125,14826.38888888945
33112,9889.1220703125,14833.333333333896
33113,9889.1220703125,14840.277777778341
33114,9889.1220703125,14847.222222222787
33115,9889.1220703125,14854.166666667232
33116,9889.1220703125,14861.111111111677
33117,9889.1220703125,14868.055555556122
33118,9889.1220703125,14875.000000000568
33119,9889.1220703125,14881.944444445013
33120,9889.1220703125,14888.888888889458
33121,9889.1220703125,14895.833333333903
33122,9889.1220703125,14902.777777778349
33123,9889.1220703125,14909.722222222794
33124,9889.1220703125,14916.666666667239
33125,9889.1220703125,14923.611111111684
33126,9889.1220703125,14930.55555555613
33127,9889.1220703125,14937.500000000575
33128,9889.1220703125,14944.44444444502
33129,9889.1220703125,14951.388888889465
33130,9889.1220703125,14958.33333333391
33131,9889.1220703125,14965.277777778356
33132,9889.1220703125,14972.222222222801
33133,9889.1220703125,14979.166666667246
33134,9889.1220703125,14986.111111111692
33135,9889.1220703125,14993.055555556137
33136,9889.1220703125,15000.000000000582
33137,9889.1220703125,15006.944444445027
33138,9889.1220703125,15013.888888889473
33139,9889.1220703125,15020.833333333918
33140,9889.1220703125,15027.777777778363
33141,9889.1220703125,15034.722222222808
33142,9889.1220703125,15041.666666667254
33143,9889.1220703125,15048.611111111699
33144,9889.1220703125,15055.555555556144
33145,9889.1220703125,15062.50000000059
33146,9889.1220703125,15069.444444445035
33147,9889.1220703125,15076.38888888948
33148,9889.1220703125,15083.333333333925
33149,9889.1220703125,15090.27777777837
33150,9889.1220703125,15097.222222222816
33151,9889.1220703125,15104.16666666726
33152,9889.1220703125,15111.111111111706
33153,9889.1220703125,15118.055555556151
33154,9889.1220703125,15125.000000000597
33155,9889.1220703125,15131.944444445042
33156,9889.1220703125,15138.888888889487
33157,9889.1220703125,15145.833333333932
33158,9889.1220703125,15152.777777778378
33159,9889.1220703125,15159.722222222823
33160,9889.1220703125,15166.666666667268
33161,9889.1220703125,15173.611111111713
33162,9889.1220703125,15180.555555556159
33163,9889.1220703125,15187.500000000604
33164,9889.1220703125,15194.44444444505
33165,9889.1220703125,15201.388888889494
33166,9889.1220703125,15208.33333333394
33167,9889.1220703125,15215.277777778385
33168,9889.1220703125,15222.22222222283
33169,9889.1220703125,15229.166666667275
33170,9889.1220703125,15236.11111111172
33171,9889.1220703125,15243.055555556166
33172,9889.1220703125,15250.000000000611
33173,9889.1220703125,15256.944444445056
33174,9889.1220703125,15263.888888889502
33175,9889.1220703125,15270.833333333947
33176,9889.1220703125,15277.777777778392
33177,9889.1220703125,15284.722222222837
33178,9889.1220703125,15291.666666667283
33179,9889.1220703125,15298.611111111728
33180,9889.1220703125,15305.555555556173
33181,9889.1220703125,15312.500000000618
33182,9889.1220703125,15319.444444445064
33183,9889.1220703125,15326.388888889509
33184,9889.1220703125,15333.333333333954
33185,9889.1220703125,15340.2777777784
33186,9889.1220703125,15347.222222222845
33187,9889.1220703125,15354.16666666729
33188,9889.1220703125,15361.111111111735
33189,9889.1220703125,15368.05555555618
33190,9889.1220703125,15375.000000000626
33191,9889.1220703125,15381.944444445071
33192,9889.1220703125,15388.888888889516
33193,9889.1220703125,15395.833333333961
33194,9889.1220703125,15402.777777778407
33195,9889.1220703125,15409.722222222852
33196,9889.1220703125,15416.666666667297
33197,9889.1220703125,15423.611111111743
33198,9889.1220703125,15430.555555556188
33199,9889.1220703125,15437.500000000633
33200,9889.1220703125,15444.444444445078
33201,9889.1220703125,15451.388888889524
33202,9889.1220703125,15458.333333333969
33203,9889.1220703125,15465.277777778414
33204,9889.1220703125,15472.22222222286
33205,9889.1220703125,15479.166666667305
